Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Germany,DEU,EUR,HIC,2026,2,0_4,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,1,65+,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,1,15_64,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,1,0_4,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,1,5_14,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,4,5_14,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,3,5_14,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,2,5_14,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,4,5_14,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,4,0_4,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,3,5_14,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,3,0_4,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,2,65+,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,2,5_14,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,1,5_14,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,1,0_4,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,4,65+,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,4,15_64,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,3,65+,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,3,15_64,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,2,65+,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,2,15_64,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,1,65+,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,1,15_64,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,4,0_4,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,3,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,3,0_4,0,0.0,0.0
Georgia,GEO,EUR,UMC,2026,2,0_4,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,2,0_4,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,3,0_4,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,3,65+,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,2,0_4,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,1,65+,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,1,0_4,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,4,15_64,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,3,5_14,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,3,15_64,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,2,15_64,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,1,5_14,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,1,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,4,65+,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,4,0_4,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,4,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,3,65+,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,3,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,3,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,2,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,2,65+,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,1,15_64,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,2,0_4,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,1,65+,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,1,0_4,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,4,5_14,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,3,5_14,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,2,5_14,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,1,5_14,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,4,65+,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,4,15_64,0,0.0,0.0
Germany,DEU,EUR,HIC,2026,4,0_4,0,0.0,0.0
Ghana,GHA,AFR,LMC,2026,3,0_4,0,0.0,0.0
Gibraltar,GIB,EUR,HIC,2026,2,65+,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,1,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,4,65+,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,2,5_14,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,1,15_64,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,2,15_64,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,1,0_4,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,1,5_14,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,4,65+,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,3,65+,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,2,65+,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,1,65+,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,4,65+,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,4,5_14,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,3,65+,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,3,5_14,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,2,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,2,65+,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,1,65+,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,1,5_14,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,4,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,3,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,2,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,1,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,4,15_64,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,3,15_64,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,2,15_64,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,1,15_64,0,0.0,0.0
French Guiana,GUF,AMR,,2026,4,65+,0,0.0,0.0
French Guiana,GUF,AMR,,2026,4,5_14,0,0.0,0.0
French Guiana,GUF,AMR,,2026,4,0_4,0,0.0,0.0
French Polynesia,PYF,WPR,HIC,2026,2,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,1,0_4,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,3,15_64,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,3,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,4,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,3,65+,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,2,65+,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,2,5_14,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,4,15_64,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,1,65+,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,3,15_64,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,2,15_64,0,0.0,0.0
Gambia,GMB,AFR,LIC,2026,1,15_64,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,4,65+,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,3,65+,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,3,0_4,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,2,65+,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,3,0_4,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,1,65+,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,4,5_14,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,4,0_4,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,3,5_14,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,2,5_14,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,2,0_4,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,1,5_14,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,4,15_64,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,3,15_64,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,2,15_64,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,1,15_64,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,4,5_14,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,4,15_64,0,0.0,0.0
French Southern Territories,ATF,AFR,,2026,4,0_4,0,0.0,0.0
Gabon,GAB,AFR,UMC,2026,1,0_4,0,0.0,0.0
Estonia,EST,EUR,HIC,2026,3,65+,8,0.0,0.0
Iceland,ISL,EUR,HIC,2026,2,5_14,0,0.0,0.0
Iceland,ISL,EUR,HIC,2026,3,5_14,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,4,0_4,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,1,0_4,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,3,65+,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,2,65+,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,2,0_4,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,1,65+,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,4,5_14,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,4,0_4,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,3,5_14,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,3,0_4,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,2,5_14,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,2,0_4,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,1,5_14,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,1,0_4,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,4,15_64,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,3,15_64,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,2,15_64,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,1,15_64,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,4,65+,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,3,65+,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,2,65+,0,0.0,0.0
Kazakhstan,KAZ,EUR,UMC,2026,1,65+,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,4,5_14,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,3,65+,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,3,5_14,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,2,5_14,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,1,65+,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,3,0_4,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,4,65+,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,1,15_64,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,2,15_64,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,65+,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,0_4,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,65+,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,0_4,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,5_14,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,0_4,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,4,65+,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,4,5_14,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,4,0_4,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,3,65+,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,3,5_14,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,3,0_4,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,2,65+,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,4,0_4,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,2,5_14,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,1,65+,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,1,5_14,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,1,0_4,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,4,15_64,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,3,15_64,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,2,15_64,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,1,15_64,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,4,15_64,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,4,5_14,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,3,5_14,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,3,15_64,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,1,5_14,0,0.0,0.0
Kenya,KEN,AFR,LMC,2026,2,5_14,0,0.0,0.0
Kiribati,KIR,WPR,LMC,2026,2,0_4,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,1,5_14,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,3,0_4,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,2,0_4,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,1,5_14,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,2,0_4,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,4,65+,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,1,0_4,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,3,65+,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,2,65+,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,1,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,4,5_14,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,4,15_64,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,3,5_14,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,3,15_64,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,2,5_14,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,2,15_64,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,1,15_64,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,1,5_14,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,4,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,3,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,2,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,1,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,4,0_4,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,3,0_4,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,2,0_4,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,1,15_64,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,4,65+,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,4,5_14,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,3,65+,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,3,5_14,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,2,65+,0,0.0,0.0
Jamaica,JAM,AMR,UMC,2026,1,0_4,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,5_14,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,3,0_4,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,4,0_4,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,1,0_4,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,4,15_64,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,3,15_64,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,4,65+,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,2,15_64,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,2,65+,0,0.0,0.0
Jordan,JOR,EMR,LMC,2026,1,15_64,0,0.0,0.0
Jersey,JEY,EUR,,2026,4,5_14,0,0.0,0.0
Jersey,JEY,EUR,,2026,4,15_64,0,0.0,0.0
Jersey,JEY,EUR,,2026,3,5_14,0,0.0,0.0
Jersey,JEY,EUR,,2026,2,5_14,0,0.0,0.0
Jersey,JEY,EUR,,2026,1,65+,0,0.0,0.0
Jersey,JEY,EUR,,2026,1,5_14,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,2,15_64,0,0.0,0.0
Jersey,JEY,EUR,,2026,3,15_64,0,0.0,0.0
Jersey,JEY,EUR,,2026,4,65+,0,0.0,0.0
Jersey,JEY,EUR,,2026,1,15_64,0,0.0,0.0
Jersey,JEY,EUR,,2026,3,65+,0,0.0,0.0
Jersey,JEY,EUR,,2026,2,65+,0,0.0,0.0
Jersey,JEY,EUR,,2026,4,0_4,0,0.0,0.0
Jersey,JEY,EUR,,2026,3,0_4,0,0.0,0.0
Jersey,JEY,EUR,,2026,2,0_4,0,0.0,0.0
Jersey,JEY,EUR,,2026,1,0_4,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,4,5_14,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,4,15_64,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,3,5_14,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,3,15_64,0,0.0,0.0
Japan,JPN,WPR,HIC,2026,2,5_14,0,0.0,0.0
Jersey,JEY,EUR,,2026,2,15_64,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,65+,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,0_4,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,3,15_64,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,1,15_64,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,4,0_4,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,3,0_4,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,2,0_4,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,1,0_4,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,4,65+,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,4,5_14,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,3,65+,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,3,5_14,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,2,65+,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,2,5_14,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,1,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,1,5_14,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,1,5_14,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,3,0_4,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,2,0_4,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,1,0_4,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,4,15_64,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,3,15_64,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,2,15_64,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,1,15_64,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,4,15_64,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,3,65+,2,0.0,0.0
Latvia,LVA,EUR,HIC,2026,2,0_4,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,1,15_64,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,3,5_14,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,3,15_64,0,0.0,0.0
Lebanon,LBN,EMR,LMC,2026,4,0_4,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,4,65+,4,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,1,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,2,5_14,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,1,65+,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,4,65+,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,4,15_64,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,3,15_64,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,2,15_64,0,0.0,0.0
Libya,LBY,EMR,UMC,2026,1,15_64,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,4,65+,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,4,5_14,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,3,65+,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,3,5_14,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,2,65+,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,2,5_14,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,1,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,2,15_64,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,1,5_14,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,3,0_4,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,2,0_4,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,1,0_4,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,4,15_64,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,3,15_64,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,2,15_64,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,1,15_64,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,4,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,4,5_14,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,4,15_64,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,3,65+,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,3,5_14,0,0.0,0.0
Lesotho,LSO,AFR,LMC,2026,2,65+,0,0.0,0.0
Liberia,LBR,AFR,LIC,2026,4,0_4,0,0.0,0.0
Italy,ITA,EUR,HIC,2026,2,5_14,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,3,0_4,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,1,65+,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,3,0_4,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,2,0_4,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,1,0_4,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,4,15_64,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,3,15_64,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,2,15_64,0,0.0,0.0
Zimbabwe,ZWE,AFR,LMC,2026,3,65+,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,3,5_14,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,3,0_4,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,2,0_4,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,1,5_14,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,1,0_4,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,4,65+,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,4,0_4,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,4,15_64,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,3,15_64,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,2,65+,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,2,15_64,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,4,5_14,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,1,65+,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,1,15_64,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,2,5_14,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,5_14,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,15_64,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,15_64,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,5_14,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,15_64,0,0.0,0.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,15_64,0,0.0,0.0
Kuwait,KWT,EMR,HIC,2026,3,65+,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,2,5_14,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,1,15_64,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,1,65+,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,4,5_14,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,4,0_4,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,2,65+,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,2,15_64,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,1,5_14,0,0.0,0.0
Latvia,LVA,EUR,HIC,2026,1,0_4,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,0_4,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,5_14,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,0_4,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,15_64,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,0_4,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,5_14,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,0_4,0,0.0,0.0
Kyrgyzstan,KGZ,EUR,LMC,2026,1,5_14,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,15_64,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,15_64,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,5_14,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,15_64,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,65+,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,65+,0,0.0,0.0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,65+,0,0.0,0.0
